struck_nonfatal,"At 6:00 a.m. on May 17, 2018, Employee #1, employed by an electrical services co mpany, was engaged in electrical work at an airport.  She was retrieving five pi eces of number two gauge electrical wire (cable) from a tugger machine when a wa ll-mounted pulley came free and struck her legs.  Emergency services were called , and Employee #1 was transported to the hospital.  She was admitted and treated for a fractured left leg."
struck_nonfatal,"At approximately 10:45 a.m. on April 18, 2003, Employee #1, a journeyman electrician, was working on ceiling electrical wires. He was using a 6 ft wooden stepladder and was cutting ceiling wires when the fixture wire slipped from his hand, went over the safety goggles he was wearing, and punctured his left eye. He was transported to the hospital, where he was admitted for treatment."
struck_nonfatal,"At 10:30 a.m. on May 5, 2017, Employee #1, employed by a home builder, was worki ng at a job site, a home being re-roofed.  He climbed an extension ladder, stepp ed onto the roof, and in so doing stepped on a rope being used for fall protecti on.  The rope rolled out from under his foot, and he fell backwards.  He landed on a piece of new metal flashing, and his arm struck the sharp metal.  Emergency services were called, and Employee #1 was transported to the hospital.  He was admitted and treated for a cut to the wrist that required surgery."
struck_nonfatal,"At 3:30 p.m. on February 2, 2018, Employee #1, employed by a construction compan y, was engaged in interior carpentry work at a commercial building construction project.  He was using a ladder to gain the needed height to nail a stud.  Stand ing on the ladder's second step, he  attempted to hold a stud with his left hand and his nail gun with his right hand.  Employee #1 lost his balance and fell ba ckwards, a fall height of 2 feet.  As he fell, the nail gun discharged, and a na il punctured his abdomen.  Emergency services were called, and Employee #1 was t ransported to the hospital, admitted, and he was treated for a puncture wound."
struck_nonfatal,"At 3:00 p.m. on August 15, 2018, an employee was assisting his coworker with hoo king a shackle to a bulldozer and jumped onto the machine.  The employee pushed on the shackle and it slipped out from his hand, hitting him in the head.  The e mployee was admitted to the hospital for overnight observation.  No further inju ry was recorded by the initial report."
struck_nonfatal,"At 9:07 a.m. on January 6, 2022, an employee operated a scissor lift while paint ing a new store under construction. At some point, the employee raised the lift so that the employee struck a ceiling mounted sprinkler and received an unspecif ied injury.  The employee was treated without hospitalization."
struck_nonfatal,"At 7:00 a.m. on February 26, 2019, an employee was grinding a piece of metal on a set of steel stairs when it became stuck and he lost control of it. The angler grinder wheel did not have a guard.  The employee lacerated his left hand when it kicked up and struck him.  The employee was hospitalized."
struck_nonfatal,"At 2:55 p.m. on June 6, 2018, an employee was providing traffic control as a fla gger on a public road. The employee, wearing a safety vest and holding a stop si gn in a marked construction area (cones and lighted signage), had just stopped t raffic on his side and turned to signal his coworker, who was fifty feet away, t o release their traffic. The coworker signaled for a driver, behind the employee , to pass through the construction area. The driver struck the employee from beh ind as they passed through. The employee was hospitalized with head lacerations and contusions and back fractures."
struck_nonfatal,"At 9:45 a.m. on October 31, 2018, an employee was making dado cuts using a Delta Rockwell Table Saw while building frames for signage.  The employee was pushing a 20 inch 2x4 through the dado blades to test the depth of the cut and the blad e struck a knot in the wood, pushing the wood back into the employee's stomach. The employee bent forward and both hands struck the saw blade, amputating his l eft thumb and severely lacerating his right hand's palm.  The employee was hospi talized."
struck_nonfatal,"At 7:07 p.m. on December 31, 2017, an employee was wrapping pallets when he was struck by an industrial truck. The employee sustained back injuries, several bro ken ribs, and a head injury, which he was hospitalized and received treatment."
struck_nonfatal,"At 1:00 p.m. on July 28, 2017, Employee #1, employed by a company that fabricate d and installed industrial covers, was engaged in the installation of a liner at a waste lagoon.  A nylon strap/sling became severed, and its free end with atta ched pulley struck Employee #1.  Emergency services were called, and Employee #1 was transported to the hospital.  He was admitted and treated for a laceration to his abdomen that required five stitches and bruising to his abdomen and chest ."
struck_nonfatal,"At approximately 8:00 a.m. on March 7, 2017, a coworker was prepping material by drilling holes in wooden posts that were to be set into place and anchored into cement parapet wall while an employee was standing approximately 24 ft away. Th e coworker was elevated approximately 10 ft above grade handling approximately 2 4 ft tall wooden post.  The coworker lost control of the post and dropping the p ost which struck the employee in the back. The employee suffered from broken rib and broken eardrum for which he was hospitalized."
struck_nonfatal,"At 7:45 a.m. on September 27, 2018, Employee #1, employed by a framing construct ion company, was operating a Hitachi 83A pneumatic nail gun to install siding to the exterior of a three-story townhouse, part of a multifamily residential cons truction project.  As he shot a 3.25-inch nail into the top portion of a piece o f second floor siding, the nail somehow ricocheted back and struck him in the fa ce.  The nail traveled through his lip, up towards his eye below the skin, and s topped just short of his eye.  Emergency services transported the employee to th e hospital, where he was admitted and treated for the wound."
struck_nonfatal,"At 10:00 a.m. on October 4, 2018, an employee was working as part of a crew inst alling underground utility lines. At some point the employee entered the trench to repair a line that had become detached. At the same time a coworker, operatin g a backhoe loader, was dumping sand into the trench using the backhoe bucket. D uring a pass dumping sand in the trench, the employee was struck-by the bucket o f the backhoe and was injured. The employee was hospitalized with leg and pelvis fractures."
struck_nonfatal,"At 7:30 a.m. on June 12, 2017, an employee was cutting a section of a mud pump u sing a welder. The vapors in the mud pump ignited and a cap forced from one end of the mud pump struck the employee. The employee sustained an internal chest in jury."
struck_nonfatal,"At approximately 12:00 p.m. on January 1, 2017, Employee #1 was using a pressure washer to blast support angles inside a cargo tank for repainting. He had tappe d the dead man switch in the on position of the pressure washer. As he worked, E mployee #1 took a step backwards and tripped. He lost his footing and balance an d fell. The blast from the pressure washer struck his right leg, causing a deep laceration. Employee #1 was transported to a medical center, where he received t reatment and was then hospitalized."
struck_nonfatal,"At approximately 12:30 p.m. on March 20, 2017, an employee and a coworker entere d an unprotected excavation approximately 15-18 feet deep. The employee was talk ing to his supervisor approximately 10 feet away from an excavation wall when a section of the wall partially collapsed. The employee was struck by soil materia l falling down. The employee suffered from bruised legs and body system and was treated and released from the local hospital. During the same incident two surve yors employed by a separate company were also injured; the injuries were not spe cified. One of them was treated and released; the other employee was hospitalize d for approximately three days."
struck_nonfatal,"At 9:30 a.m. on February 5, 2018, Employee #1, a framer, and Coworker #1, a labo rer, employed by a construction framing company, were working at a two-story res idential construction project.  They were stacking 4-foot by 8-foot wood boards onto two A-shaped wood brackets nailed onto the building's lower roof, in prepar ation for the boards being accessed by roofers.  Coworker #1 stood inside a wind ow opening and handed the boards to Employee #1 on the roof's overhang.  As Empl oyee #1 stacked 15 to 20 boards onto the support brackets, the stack tipped over , and the right support bracket collapsed onto Employee #1's left leg.  Emergenc y services were called, and Employee #1 was transported to the hospital.  He was admitted and treated for fractures to his left lower leg bones.  Employee #1 re quired surgery and four days of hospitalization."
struck_nonfatal,"At 7:15 a.m. on September 25, 2018, Employee #1, employed by a paving company, w as preparing to begin work at a street paving project.  He was struck by a compa ny pickup truck that was backing up.  The employee was transported to the hospit al, admitted, and treated for lacerations and traumatic injuries to his head and body."
struck_nonfatal,"At 8:00 a.m. on July 2, 2018, Employee #1, employed by a metal fabrication and c onstruction company, was working at a heavy construction project.  He was removi ng the supports that were holding up an auger.  When a support was cut, the auge r fell and struck the employee's head.  Employee #1 was transported to the hospi tal, admitted, and treated for a head laceration."
struck_nonfatal,"At 4:20 p.m. on September 10, 2018, an employee was using an overhead crane to m ove some steel beams when a  beam tipped over and fell on his right ankle, fract uring it.  The employee was hospitalized."
struck_nonfatal,"At 1:30 a.m. on November 8, 2018, an employee was stock picking loaded pails of paint to a pallet in the warehouse when a coworker drove his forklift into the a isle where the employee was working.  The employee was struck by the forklift wh en his coworker reversed the forklift and drove it across the row from where he had turned from.  The employee fractured his leg in multiple locations and was h ospitalized."
struck_nonfatal,"At 5:00 p.m. on July 20, 2018, an employee was attempting to open a wooden crate of plate glass panels to be installed. When the crate opened, fifteen plate gla ss panels fell down onto the employee who received fractures to her femur and wr ist and was hospitalized."
struck_nonfatal,"At 6:00 p.m. on June 2, 2018, Employee #1 and a coworker, employed by a construc tion company, were working at the site of a new residential structure.  The cowo rker was operating a crane to set in place an air conditioner condenser.  Employ ee #1 was standing nearby and waiting for the crane operation to be completed. The crane, which did not have its stabilizers fully extended, tipped over, and t he boom fell down and struck Employee #1.  Emergency services transported Employ ee #1 to the hospital, where he was admitted and treated for fractures to a wris t, a shoulder, and multiple ribs."
struck_nonfatal,"At 2:45 p.m. on January 30, 2018, an employee had unstrapped the quartz slab and got down from the truck bed to the ground to pick-up the wedge that he had drop ped.  The employee was struck by the quartz slab when a gust of wind blew it ove r and it fell on top of him.  The employee was hospitalized with several cracked ribs, a fractured ankle, as well as neck and back pains."
fall_nonfatal,"At 4:00 p.m. on July 13, 2017, Employee #1, employed by a construction framing c ompany, was working at a multiemployer building construction site.  He was pulli ng a nail from a joist while standing with one foot on the first floor top plate and the other foot on a floor joist.  Employee #1 lost his balance and fell bac kwards.  As he fell, he hit his head on a brace and then landed on a concrete sl ab, a fall height of 10 feet.  Emergency services were called, and Employee #1 w as transported to the hospital.  He was admitted and treated for a laceration to his back and a head concussion."
fall_nonfatal,"At 2:11 p.m. on May 3, 2019, Employee #1 was assisting his employer, the owner o f a roofing company, during renovation work at a two-story single-family residen ce.  The work involved climbing a scaffold constructed by another contractor.  T he scaffold had no fixed ladder, lacked end rails, and was not fully planked on the first level.  As Employee #1 attempted to climb onto the scaffold without us ing fall protection, he fell, a fall height of 10 feet, and struck the base of a palm tree decorated with rocks.  The employee was transported to the hospital, where he was admitted for treatment of a laceration and contusion of the forehea d."
fall_nonfatal,"At 12:30 p.m. on May 20, 2019, Employee #1, employed by a roofing contractor, wa s repairing the roof of a residence.  The fascia board broke, and the employee f ell, a fall height of 8 feet, and struck the lawn.  The employee was transported to the hospital, where he was admitted for treatment of a fractured spine."
fall_nonfatal,"At 3:30 a.m. on September 10, 2018, Employee #1, employed by a construction comp any, was operating a concrete hose at the site of a new two-story commercial bui lding.  Concrete became clogged in the hose.  As he attempted to clear the clog, the boom of the hose struck Employee #1, causing him to fall through a guardrai l, a fall height of 29 feet.  Emergency services transported the employee to the hospital, where he was admitted and treated for multiple injuries, including mu ltiple rib fractures, a fractured ankle, a fractured leg, and lacerations to his head."
fall_nonfatal,"At 9:15 a.m. on September 26, 2018, Employee #1, employed by a construction comp any, was engaged in renovation work at a two-story commercial building.  He was on the roof and installing gutters and downspouts. The gutter came into contact with an energized power line, an electric arc ensued, and the employee was shock ed.  He lost consciousness and fell from the roof to the cement street, a fall h eight of 20 feet.  Emergency services transported the employee to the hospital, where he was admitted and treated for serious fall-related injuries."
fall_nonfatal,"At 4:00 p.m. on April 17, 2017, Employee #1, a carpenter/joister employed by a c onstruction company, was engaged in carpentry work at the construction site for a multifamily residential building.  He was walking up the wall wood plate, appr oximately 9 feet above the third floor's wooden floor, and going over a rebar ho ld down.  Employee #1's leg became caught by the metal rebar hold down.  Employe e #1 lost his balance and fell to the floor, breaking a wooden brace during his fall.  Emergency services were called, and Employee #1 was transported to the ho spital.  He was admitted and treated for a fracture of the third lumbar (lower b ack) vertebra."
fall_nonfatal,"At 11:10 a.m. on March 2, 2017, Employee #1, employed by a painting company, was on a building roof and engaged in construction activity.  He fell from the roof to the concrete walkway.  Emergency services were called, and Employee #1 was t ransported to the hospital.  He was admitted and treated for a head injury and m ultiple fractures and contusions to his right knee and both lower legs.  The sub sequent investigation report included two versions of Employee #1's work activit y at the time of his fall:  he reportedly was either painting a gutter or instal ling a window screen."
fall_nonfatal,"At 8:00 a.m. on November 19, 2018, an employee was ascending an extension ladder while carrying a metal sheet to install it on the roof. The employee was near t he top of the ladder when he lost his balance and fell eight feet. The employee was hospitalized for a back fracture."
fall_nonfatal,"At 11:20 a.m. on March 9, 2019, an employee and coworker installed paper on a ne w construction roof. At some point, the employee slipped and fell off the roof a nd received severe head laceration and contusions to the left shoulder. The empl oyee was hospitalized for treatment."
fall_nonfatal,"At 1:50 p.m. on February 22, 2018, Employee #1, employed by a construction compa ny, was engaged in demolition work at a multiemployer project, a one-story comme rcial building.  He was standing on a baker scaffold and unscrewing track studs from the ceiling when the scaffold's unlocked wheels rolled.  Employee #1 fell, a fall height of 5 feet.  He struck his head on the concrete surface and lost co nsciousness.  Emergency services were called, and Employee #1 was transported to the hospital.  He was admitted and treated for a concussion and a dislocated sh oulder."
fall_nonfatal,"At 5:00 p.m. on April 29, 2018, an employee was loading propane bottles onto a t ruck when he lost consciousness through a diabetic incident.  The employee fell from the forklift, fracturing his nose and bruising his face.  The employee was hospitalized."
fall_nonfatal,"At 10:00 a.m. on September 4, 2018, an employee was working on a thirteen foot r oof to install steel decking. A horizontal lifeline was installed and available to the employee, who did not tie it off. At some point, the employee walked over a sheet of unsecured decking and fell through. The employee received multiple ( ten) fractures to his ribs and a fracture to the sternum and was taken to the ho spital for treatment."
fall_nonfatal,"At approximately 12:00 p.m. on January 31, 2019, an employee was securing the ca rgo of Kubota tires for transport. The employee fell from the trailer and landed on a  hard surface ground causing unspecified injuries.  The employee was trans ported to the hospital for these injuries."
fall_nonfatal,"At 1:20 p.m. on November 21, 2017, Employee #1, employed by a roofing company, w as engaged in rehabilitation work at a residential structure.  He was working ne ar the edge of the roof and installing insulation when he fell, a fall height of 8.75 feet.  Emergency services were called, and Employee #1 was transported to the hospital, admitted, and treated for face and back injuries."
fall_nonfatal,"At 7:15 a.m. on August 27, 2018, an employee and coworker were working to instal l flashing around chimneys on a four story roof. The employee had just left the access ladder and walked approximately ten feet to grab a lanyard and connect hi s full body harness, when he slipped on the synthetic felt covering the roof and fell approximately thirty feet. The employee received a right rib fracture, con cussion, laceration to his head and abrasions to his face."
fall_nonfatal,"At 2:45 p.m. on February 7, 2018, Employee #1, employed by a roofing company, wa s working at a one-story residential building.  He was on the building's roof an d making roof repairs when he fell, a fall height of approximately 10 feet.  Eme rgency services were called, and Employee #1 was transported to the hospital.  H e was admitted and treated for head trauma and multiple fractured bones.  At the time of this report, Employee #1 was being treated in the hospital's intensive care unit."
fall_nonfatal,"At 4:00 p.m. on January 27, 2022, an employee conducted roofing operations and a t some point walked to another section of roof with a plywood surface. While wal king, the employee slipped on the plywood and fell approximately seventeen feet. The employee was hospitalized to treat blunt force trauma that resulted in frac tures to the spine and both hands."
fall_nonfatal,"At 10:00 a.m. on April 19, 2019, Employee #1, employed by a framing contractor, was engaged in rehabilitation work at a commercial building.  He was working fro m a JLG 2632ES scissor lift and installing 24 feet by 2 inches wood rafters.  Th e employee fell, a fall height of 15 feet.  He was transported to the hospital a nd admitted for treatment of a head injury."
fall_nonfatal,"At 1:00 p.m. on October 10, 2017, Employee #1, employed by a construction compan y, was engaged in roofing work at a one-story residential building.  As he insta lled Tiger Paw synthetic felt underlayment onto the 8 to 12 pitch roof, he fell, a fall height of 11 feet.  Emergency services were called, and Employee #1 was transported to the hospital.  He was admitted and treated for back, hip, and sho ulder sprains."
fall_nonfatal,"At 9:00 a.m. on March 9, 2018, an employee left the cab of a CAT 980C Loader and was climbing down the ladder when he stepped onto a chock block that was lying on the ground.  The employee fell off of the chock block, twisted his left leg, and fell to the ground.  The employee fractured his leg and was hospitalized."
fall_nonfatal,"At 2:45 p.m. on May 22, 2018, an employee was doing exterior carpentry work on t he second level of a house. He lost his balance while walking on a 2 inch by 4 f oot long wood board and fell 10 feet to the ground. The employee was hospitalize d due to unspecified injuries to his back and lacerations to his ears."
fall_nonfatal,"At 9:50 a.m. on September 19, 2018, Employee #1, employed by a construction comp any, was engaged in roofing activity for a new one-story commercial building.  H e was securing decking when he fell and struck the concrete surface.  Emergency services transported the employee to the hospital, where he was admitted for tre atment.  Employee #1 fractured his back in the fall."
fall_nonfatal,"At 3:37 p.m. on January 12, 2015, Employee #1, employed by a construction contra ctor, was engaged in roofing work at a multiemployer construction project.  He w as applying paper to the roof when he fell, a fall height of 26 feet.  Emergency services were called, and Employee #1 was transported to the hospital.  He was admitted and treated for traumatic brain injury, a fractured pelvis, and multipl e fractured ribs."
fall_nonfatal,"At 11:55 a.m. on November 22, 2017, an employee was working from a ladder to rep lace roof tiles when he lost his balance and fell.  The employee sustained fract ures to his left ankle and right foot, as well as incurred a back injury."
fall_nonfatal,"At 1:00 p.m. on January 25, 2017, an employee was working in a suspended ceiling grid installing fire sprinkler piping.  The employee came into contact with liv e electrical wiring.  The employee was pulled of ladder by his Foreman and both fell to the floor.  The employee injured his shoulder on impact with concrete fl oor."
electrocution_fatal,"On June 11, 2003, Employee #1 was on a service call to repair electrical power lines downed from storm damage. Employee #1 came into contact with a live conductor on a 3-phase system that was hot. The contact with the live conductor wire resulted in fatal electrical injuries to Employee #1."
electrocution_fatal,"A power line worker was in an aerial lift, installing new overhead power line conductors as part of a project to upgrade an existing 12.47-kilovolt overhead power line (7.2 kilovolts to ground) to a 34.5-kilovolt line (19.9 kilovolts to ground). The employee was lifting a new conductor onto a dolly when his spotter saw an electric arc. The power line worker fell to the bottom of the aerial lift bucket, and the spotter lowered the injured employee to the ground. The employee received cardiopulmonary resuscitation on site and was airlifted to a hospital, where he died. He had been electrocuted."
electrocution_fatal,"On July 22, 2008, a truck driver was disconnecting the steel cable sling from a mobile crane when the extended boom of the crane made contact with an overhead power line. The truck driver was electrocuted."
electrocution_fatal,"On November 19, 2009, Employee #1 was relocating an aluminum ladder from one apartment building to another to perform gutter and roof maintenance. He was electrocuted when the ladder contacted a live power line that was approximately 16 ft above ground."
electrocution_fatal,"At approximately, 12:00 p.m. on September 15, 2010, Employee #1, of Richland Chambers Area Construction, was electrocuted while welding an angle iron on to a retaining wall. Employee #1 was found standing in approximately 3 feet of water, with the welding lead also in water."
electrocution_fatal,"On November 21, 2002, Employee #1 was using a metal bull float with a 19 ft handle to finish a concrete highway slab. As he was working, he raised the float and struck a 17 ft high energized power line. Employee #1 was electrocuted. The accident happened at the end of the day when it was dark, and no temporary lighting was installed. The electric lines, which provided power to a nearby residence, were not insulated."
electrocution_fatal,"On August 3, 2007, Employee #1, of BrenMar Construction, Inc., was at the P. H. Glatfelter Company to repair the fan on the boiler. He was to use a 460/575 volt, three-phase, Miller XMT304 portable arc welder, serial #LA284630, which his employer had brought to the site. However, the welder was not equipped with a plug. A BrenMar supervisor at the site consulted with a Glatfelter supervisor, and they decided to have a Glatfelter maintenance person wire a plug onto the welder's power cord, which was common practice at many host facilities, including this site. Glatfelter actually provided a cord known to be compatible with their outlets and within the voltage range of the welder. The Glatfelter maintenance worker wired the plug to the cord but, unknowingly, wired the grounding conductor to one of the hot terminals, and a hot one to the ground terminal. The maintenance worker did not plug in the welder. When the welder unit was plugged in, Employee #1 touched the frame of the welder and was electrocuted. According to Brenmar, Glatfelter and to Miller Electric Manufacturing Company, which manufactures the unit, the equipment power cord can be wired with any plug that is compatible with the outlets available at the worksite, provided the plug is within the rated voltage of the welder."
